"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.user_turn_0","Input.agent_turn_0","Input.user_turn_1","Input.option_list","Input.option_idx_list","Answer.comments","Answer.manual_entry","Answer.radio-input","Approve","Reject"
"3SNR5F7R92YAY5N6IY5ZMQT79E7EIN","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","3F6KKYWMNC6Z7KIR9LC8AZ2M3NWDNP","AKQAI78JTXXC9","Submitted","Thu Oct 20 09:04:31 PDT 2022","Thu Oct 20 09:10:10 PDT 2022","Sun Oct 23 09:10:10 PDT 2022","","","","339","100% (1587/1587)","100% (109/109)","100% (109/109)","Hello . I want to schedule my appointment . Select this Thursday .","Does one of these work ?","OK","[""bye"", ""Yes"", ""How do I confirm?"", ""I want to change the time of my appointment on Thursday."", ""No"", ""Hello. I need help with my calendar."", ""Are you there?"", ""the first one""]","[0, 1, 2, 3, 4, 5, 6, 9]","{}","{}","2"
"3D4BBDG7ZH1GB4L914SHSWRF5KXC3S","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","33PPUNGG39ANPJFFUAIMABQZS2TRZO","AKQAI78JTXXC9","Submitted","Thu Oct 20 08:59:25 PDT 2022","Thu Oct 20 09:03:15 PDT 2022","Sun Oct 23 09:03:15 PDT 2022","","","","230","100% (1587/1587)","100% (109/109)","100% (109/109)","","","Can you put Shelley on the schedule for Monday 's Advisory Board Meeting ?","[""Add Shelley to the Advisory Board Meeting on Monday."", ""Can you add Shelley to Monday's Advisory Board Meeting?"", ""Put on calendar Advisory Board Meeting with Shelley on Monday."", ""Add Shelley to the Advisory Board Meeting"", ""Add Shelley to Monday's Advisory Board Meeting.""]","[0, 1, 2, 5, 9]","{}","{}","5"
"32W3UF2EZOQ1T04D1IX021JLJKTC4D","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","3ZPPDN2SLW1JAOSX464NYGPNYAF9EE","AKQAI78JTXXC9","Submitted","Thu Oct 20 08:59:23 PDT 2022","Thu Oct 20 09:03:01 PDT 2022","Sun Oct 23 09:03:01 PDT 2022","","","","218","100% (1587/1587)","100% (109/109)","100% (109/109)"," Perfect , thank you . ","Let me know if there 's anything else I can help you with .","Make a appointment for tomorrow .","[""Make a appointment for tomorrow""]","[0]","{}","I need an appointment scheduled for tomorrow.",""
"3D1TUISJWI5RN1KS8YK4Q8FAV20UIJ","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","392CY0QWG2WUTNO7JUYN2NCZ4BCI44","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:11:21 PDT 2022","Thu Oct 20 09:17:35 PDT 2022","Sun Oct 23 09:17:35 PDT 2022","","","","374","100% (1244/1244)","100% (141/141)","100% (141/141)","Show me events besides eating ."," I found 2 events not matching "" eating "" . ","Does my calender have anything that is not work ?","[""Show me events that are not eating."", ""What can you do?"", ""Show me events that are not work related."", ""Show events that are not eating."", ""Do I have anything on my calendar besides work?"", ""Show me events that are not traveling."", ""Do I have any upcoming events?""]","[0, 1, 3, 4, 5, 7, 8]","{}","{}","5"
"3UOMW19E6DBJPJ8DFNGA7TPZJGOC5I","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","3HYA4D452SO0GI7UE89E6B2945K2FX","AKQAI78JTXXC9","Submitted","Thu Oct 20 09:00:28 PDT 2022","Thu Oct 20 09:07:10 PDT 2022","Sun Oct 23 09:07:10 PDT 2022","","","","402","100% (1587/1587)","100% (109/109)","100% (109/109)","Can you find their number for me ?","It 's ( 502 ) 452 - 9244 .","Can you tell me how much The Wild Cow in Nashville costs ?","[""How much is The Wild Cow in Nashville?"", ""What is the price of Wild Cow in Nashville?"", ""What are the prices of The Wild in Nashville?"", ""How much is The Wild's in Nashville?"", ""What are the prices of The Wild"", ""What is the price of The Wild Restaurant in Nashville?"", ""What are the prices of The Wild's Nashville?"", ""What is the price of Wild Wild in Nashville?"", ""What is the price of Admission to The Wild Museum in Nashville?"", ""What is the price of The Wild in Nashville in Nashville?""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{}","{}","1"
"3DFYDSXB2W5NIC4YQG5429UA8HPUJV","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","304SM51WA49380CC3L2OE3OSN1RSB8","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:03:54 PDT 2022","Thu Oct 20 09:09:48 PDT 2022","Sun Oct 23 09:09:48 PDT 2022","","","","354","100% (1244/1244)","100% (141/141)","100% (141/141)","The duration should be for two hours . Cancel the event prior to that one ."," I can only do one action at a time . If you separate your requests , I can help you . ","alright you can confirm the movies","[""That's alright."", ""Cancel the event prior to that one."", ""I need to change the date of my doctor's appointment."", ""What do you think the staff meeting will be about?"", ""What can you do?"", ""Yes please cancel."", ""The movies event looks good"", ""yes"", ""Do I have any days that I'm free to go to the movies?"", ""I'm going to the movies on Wednesday.""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{}","{}","7"
"3V7ICJJAZALIJVC7NI15RHD31ZT4BY","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","3QAVNHZ3EN9BLDCUDY5R76QRDPZALI","AKQAI78JTXXC9","Submitted","Thu Oct 20 09:04:03 PDT 2022","Thu Oct 20 09:09:54 PDT 2022","Sun Oct 23 09:09:54 PDT 2022","","","","351","100% (1587/1587)","100% (109/109)","100% (109/109)","How hot will it be when I land in LA tonight ?","The maximum temperature will be 0 . 00 ° F today .","On Saturday in St. Louis will there be storms ?","[""Is there going to be any storms in St. Louis on Saturday?"", ""Will it be raining in St. Louis on Saturday?"", ""Will it rain in St. Louis on Saturday?"", ""Will it be nice in St. Louis on Saturday?"", ""Will it be snowing in St. Louis on Saturday?"", ""Will it snow in St. Louis on Saturday?"", ""Will it be windy in St. Louis on Saturday?"", ""What is my email address for St. Louis on Saturday?"", ""I'm going to St. Louis on Saturday"", ""Is there going to be any storms coming through St. Louis in Saturday?""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{}","{}","1"
"371Q3BEXDHEX3EHYJXDQB20C6IHZS5","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","30MVJZJNHNIRL4EPI7FEVW2F3IB9JZ","A2LMQ4497NMK3S","Submitted","Thu Oct 20 08:59:33 PDT 2022","Thu Oct 20 09:03:53 PDT 2022","Sun Oct 23 09:03:53 PDT 2022","","","","260","100% (1244/1244)","100% (141/141)","100% (141/141)","I would like to know what day presidents day falls on next year please ."," Presidents Day is on Monday , February 15 , 2021 . ","Can you put vacation on the first of June next year ?","[""When is Arbor Day in 2021?"", ""Can you schedule a vacation on June 1 next year?"", ""Can you schedule a vacation for the first week of June?"", ""Can you put me down for vacation sometime in June next year?"", ""Can you put me down for vacation during June next year?"", ""i need to add an event for the first week of june"", ""Can you put me down for vacation in June next year?"", ""Can you make me an event for June 1 next year?"", ""Can you schedule a vacation for the first weekend in june?"", ""Can you put me down for vacation on June 6 next year?""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{}","{}","2"
"3FW4EL5A3LTES4XO0BP6X9D1NFK22Y","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","3X73LLYYQ2JGJ0NTVHVY1KHKVFRNHA","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:09:05 PDT 2022","Thu Oct 20 09:15:38 PDT 2022","Sun Oct 23 09:15:38 PDT 2022","","","","393","100% (1244/1244)","100% (141/141)","100% (141/141)","Please remove my appointment at 1 PM .","I did n't find any events on your calendar tomorrow at 1 : 00 PM .","Please change my 1 PM appointment to 2 PM .","[""I need to remove an appointment"", ""Please reschedule my appointment at 1 PM to 2 PM"", ""Please change my appointment at 1 PM to 2 PM."", ""Please change my appointment at 1 PM to 2 PM"", ""Can you change the time to 2pm"", ""Please move my appointment at 1 PM to 2 PM."", ""Please reschedule my appointment today at 1 PM to 2 PM.""]","[0, 1, 2, 3, 4, 7, 8]","{}","{}","3"
"3S1WOPCJFGY6TG7C0GQZYR87MTWEJZ","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:02 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:02 PDT 2022","","","39GHHAVOMGWQOY8D1CJNEORZHQX4JY","A2LMQ4497NMK3S","Submitted","Thu Oct 20 08:59:45 PDT 2022","Thu Oct 20 09:07:21 PDT 2022","Sun Oct 23 09:07:21 PDT 2022","","","","456","100% (1244/1244)","100% (141/141)","100% (141/141)","cancel that please","Is this what you want me to cancel ?"," Do n't cancel it , just move it to next week instead . ","[""Yes and reschedule for next week."", ""No, that's not it."", ""No, just change the time."", ""Cancel everything for that day, actually."", ""defer the next meeting Simmons"", ""No, just reschedule it for next week at the same time."", ""No, just move it to next week."", ""No actually just move it to next week."", ""I need to move my meeting to next week.""]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","{}","{}","6"
"3RKHNXPHGW1ITWAG815G3OUNN6PUKU","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3X4MXAO0BHTJVOAAJNYFB7WHB0QWR4","AKQAI78JTXXC9","Submitted","Thu Oct 20 09:03:15 PDT 2022","Thu Oct 20 09:09:30 PDT 2022","Sun Oct 23 09:09:30 PDT 2022","","","","375","100% (1587/1587)","100% (109/109)","100% (109/109)","",""," Please invite Kevin and Steve to tomorrow 's 3 : 30 meeting , and remove John , Kayla and Thomas ","[""Kevin will be replacing Steve, John, Kayla, and Thomas."", ""Add Kevin, Steve, John and remove Kayla and Thomas."", ""Add Kevin to the meeting and remove Kayla and Thomas."", ""Add Kevin and John to the event and remove Kayla and Thomas."", ""Add Kevin to the event and remove Kayla and Thomas."", ""Add Kevin to the meeting and remove Steve, Kayla and Thomas."", ""Remove John, Kayla, and Thomas from the 3:30 meeting tomorrow."", ""Kevin will be replacing Steve and John with Kayla and Thomas.""]","[0, 1, 2, 3, 4, 6, 7, 8]","{}","Kevin will be replacing Steve, John, Kayla, and Thomas for tomorrow's 3:30 meeting",""
"32W3UF2EZOQ1T04D1IX021JLJKT4C5","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3K772S5NP9GCPUAG2ISFBXNBHNQEHC","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:09:51 PDT 2022","Thu Oct 20 09:16:01 PDT 2022","Sun Oct 23 09:16:01 PDT 2022","","","","370","100% (1244/1244)","100% (141/141)","100% (141/141)","Please change this to In N Out Burger and make it around 5 pm","Does one of these work ?","yes . now make me a track meet event around 3 pm","[""Looks good. Now make my track meet start around 3 pm"", ""Yes. I also have a track meet that I want to attend around 3 pm"", ""Looks good. I also have a track meet at around 3 pm"", ""Yes. I also have a track meet that day at around 3 pm"", ""Looks good. I also have a track meet today around 3 pm"", ""Looks good. I also have a track meet that day around 3 pm""]","[0, 1, 2, 4, 7, 8]","{}","{}","3"
"3M7OI89LVYTF8N8RK6QFZZ3ZFBZC6Y","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3NJM2BJS4XBP5DOQP4UPUIPZI2KCPJ","AKQAI78JTXXC9","Submitted","Thu Oct 20 09:00:43 PDT 2022","Thu Oct 20 09:07:32 PDT 2022","Sun Oct 23 09:07:32 PDT 2022","","","","409","100% (1587/1587)","100% (109/109)","100% (109/109)","first one is good","I 've put that on your calendar .","I will need another appointment on Friday for lunch sometime before 2","[""I need a lunch before 2 pm Friday"", ""I need a meeting before 2 pm Friday"", ""I need to have a lunch before 2 pm Friday"", ""I need a lunch after 2 pm Friday"", ""Can you schedule lunch between 2 and 2:30 pm on Friday?"", ""Can you schedule lunch for Friday after that around 2 pm?""]","[0, 3, 4, 6, 7, 8]","{}","{}","1"
"3566S7OX5DOEPKCYNJ6NOHK46PS712","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3DQQ64TANHQYJBUV6VUQ6CW2AI2WPC","AKQAI78JTXXC9","Submitted","Thu Oct 20 09:03:02 PDT 2022","Thu Oct 20 09:09:02 PDT 2022","Sun Oct 23 09:09:02 PDT 2022","","","","360","100% (1587/1587)","100% (109/109)","100% (109/109)","","","Cancel the meeting I had scheduled for this Thursday and switch it to Friday afternoon .","[""I need to cancel all my meetings for tomorrow."", ""Can you move my Thursday meeting to Friday afternoon?"", ""Can you change my meeting on Thursday to be in the afternoon?"", ""Can you move my meeting from Thursday to Friday afternoon?"", ""Change my meeting from Thursday to Friday afternoon."", ""Move my meeting from last Thursday to this Friday afternoon."", ""Move my meeting on Thursday to the same time."", ""Move my appointment on Thursday to the same time."", ""Change my appointment on Thursday to next Thursday at the same time.""]","[0, 1, 2, 3, 4, 5, 7, 8, 9]","{}","{}","2"
"3W3RSPVVGSWTD2SYT1HHIO72C6UULX","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","32SCWG5HII90PWFPFDHM8IXPMGAP65","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:05:34 PDT 2022","Thu Oct 20 09:11:18 PDT 2022","Sun Oct 23 09:11:18 PDT 2022","","","","344","100% (1244/1244)","100% (141/141)","100% (141/141)","What is my next all day event"," The next all - day event is "" Meeting with Damon Straeter , Abby Gonano , Dan Marton , and Jesse Rosenfeld "" tomorrow . ","Can you extend that to Saturday ?","[""Can you change that to end on Saturday?"", ""Can you make that an all day event lasting from tomorrow until Saturday?"", ""Can you extend that to the following Saturday?"", ""Can you make that an all day event from tomorrow until Saturday?"", ""Please make that event last from tomorrow until Saturday."", ""Can you change that to last from tomorrow until Saturday?"", ""Make it from today until Saturday.""]","[0, 2, 3, 4, 5, 6, 7]","{}","{}","1"
"3RQVKZ7ZRKOLE5UU6N61T0U9YV672J","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3WMINLGALC8II9IO0LCS4N04JGOCA7","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:10:26 PDT 2022","Thu Oct 20 09:16:49 PDT 2022","Sun Oct 23 09:16:49 PDT 2022","","","","383","100% (1244/1244)","100% (141/141)","100% (141/141)","Can you delete the events on Monday and Tuesday ?"," I can only do one action at a time . If you separate your requests , I can help you . ","Create event for Monday and Tuesday called Vacation .","[""Delete all events on Monday and Tuesday."", ""What events do I have on Monday and Tuesday?"", ""How do I delete an event?"", ""I would like to create a recurring event on my calendar."", ""please update my events in my calender"", ""Mark Monday through Tuesday as Vacation."", ""Schedule a Vacation on Monday and Tuesday."", ""Schedule a Vacation from this Monday to next Tuesday."", ""Schedule a Vacation from Monday to Tuesday.""]","[0, 1, 2, 3, 4, 5, 7, 8, 9]","{}","{}","7"
"360ZO6N6J1OFZSMGV2N5M5ZDZQB9MO","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","31HQ4X3T3TFFL9YOUYRIS6KXZV6LSP","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:04:59 PDT 2022","Thu Oct 20 09:10:56 PDT 2022","Sun Oct 23 09:10:56 PDT 2022","","","","357","100% (1244/1244)","100% (141/141)","100% (141/141)","Yes please . Then recreate it for the week after"," I 've deleted your next event . Sorry , I ca n't handle that yet . ","ok make sure to delete the meeting with martin afterword","[""cancel the meeting with martin"", ""Cancel meeting with martin"", ""delete the afterword with martin"", ""cancel meeting with martin"", ""cancel the meeting with martin after this"", ""Delete my meeting with martin at this time"", ""Delete my meeting with martin after that"", ""Delete my meeting with martin after this"", ""cancel the meeting after martin""]","[0, 1, 2, 3, 5, 6, 7, 8, 9]","{}","{}","7"
"3RHLQY6EDT9BYSAR1ESBM7134K54D5","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3ERET4BTVNEMWOK70SFQWB2SI7B9KY","A2LMQ4497NMK3S","Submitted","Thu Oct 20 08:59:35 PDT 2022","Thu Oct 20 09:05:44 PDT 2022","Sun Oct 23 09:05:44 PDT 2022","","","","369","100% (1244/1244)","100% (141/141)","100% (141/141)","I need to move today 's staff meeting to Thursday afternoon .","Does one of these work ?","The later one works .","[""Show me different times."", ""Show some different timing."", ""The later one."", ""No, I need it to be later in the afternoon."", ""yes"", ""I'll take the later one."", ""The bottom one please"", ""The earlier one please"", ""The first one please."", ""I like the later time.""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{}","{}","6"
"3FDWKV9VCN7DJKAJTDIWI1MRCBKUMZ","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3PEIJLRY6UY3SKWMSM470PI5CHAXW0","A2LMQ4497NMK3S","Submitted","Thu Oct 20 08:59:29 PDT 2022","Thu Oct 20 09:02:17 PDT 2022","Sun Oct 23 09:02:17 PDT 2022","","","","168","100% (1244/1244)","100% (141/141)","100% (141/141)","schedule lunch with all departmental heads","I can only look up names in your address book . Please use a full name and try again .","Can you find Mike in my book ?","[""Look up Mike in my address book""]","[0]","{}","{}","1"
"3CZH926SICJGQYORX93VSPJO4W64EY","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","3GLB5JMZFY0TXS15MHZDKFTP2BBDGI","A2LMQ4497NMK3S","Submitted","Thu Oct 20 09:06:17 PDT 2022","Thu Oct 20 09:12:07 PDT 2022","Sun Oct 23 09:12:07 PDT 2022","","","","350","100% (1244/1244)","100% (141/141)","100% (141/141)","","","Cancel my meeting for this afternoon with bob .","[""Cancel my meeting with bob this afternoon"", ""Cancel my meeting this afternoon with bob."", ""Cancel the meeting with bob"", ""Cancel the meeting with bob today"", ""Cancel my afternoon meeting with bob."", ""Cancel my meeting today at noon with bob.""]","[0, 1, 3, 4, 5, 9]","{}","{}","1"
"3BFNCI9LYKVAZNQDANK6CAZ149673U","3R8421JDHPXU5HCPACP9JQR86M3DUW","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.11","Thu Oct 20 08:59:03 PDT 2022","1","BatchId:4906143;OriginalHitTemplateId:928390845;","3600","259200","Thu Oct 27 08:59:03 PDT 2022","","","37UEWGM5HUDQUNU7MZ9UIH6NFNH1RA","A2LMQ4497NMK3S","Submitted","Thu Oct 20 08:59:29 PDT 2022","Thu Oct 20 09:02:38 PDT 2022","Sun Oct 23 09:02:38 PDT 2022","","","","189","100% (1244/1244)","100% (141/141)","100% (141/141)","Do I have anything scheduled today ?"," No , I did n't find any events for the rest of today . ","Add a one hour meeting with Amy to my schedule at 3 PM today .","[""Add a one hour meeting with Amy to my schedule today at 3 PM.""]","[0]","{}","{}","1"
