"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.user_turn_0","Input.agent_turn_0","Input.user_turn_1","Input.option_0","Input.option_0_idx","Input.option_1","Input.option_1_idx","Input.option_2","Input.option_2_idx","Input.option_3","Input.option_3_idx","Input.is_checkmark_page","Answer.comments","Answer.manual_entry","Answer.radio-input","Approve","Reject"
"33K3E8REWW0QFZ2A4HJ0XQK0MBBX8F","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:26 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:26 PDT 2022","","","3FTOP5WARGT9PAQCIBWL2L1MZIY0J2","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:08:38 PDT 2022","Fri Oct 14 13:09:33 PDT 2022","Mon Oct 17 13:09:33 PDT 2022","","","","55","100% (570/570)","100% (96/96)","100% (96/96)","that 's great"," I 've changed \"" staff meeting \"" to be without Doug and Joan . "," Great . We have a kickball game tonight that Emily wo n't be there , Darren is going to come in her place .","Emily isn't coming to the kickball game today, but Darren is.","1","Emily isn't going to make it to the kickball game tonight, but Darren is.","0","What about Sunday?","3","Emily isn't coming to the kickball game tonight, but Darren is.","2","true","{}","{}","2"
"33KMQD9OFJJS06R0CZNWPRBH9YR778","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:26 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:26 PDT 2022","","","3M81GAB8A1ORVKXZBHDJJ39R4HMQB4","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:08:14 PDT 2022","Fri Oct 14 13:09:14 PDT 2022","Mon Oct 17 13:09:14 PDT 2022","","","","60","100% (570/570)","100% (96/96)","100% (96/96)","when is my lunch meeting ?"," event matching \"" lunch meeting \"" is on Wednesday at 8 : 00 AM . ","who is my lunch meeting with ?","Who is invited to lunch?","2","Who is attending the lunch meeting?","1","Who is my lunch meeting with?","0","defer the next meeting Simmons","3","true","{}","{}","3"
"3KTCJ4SCVG6XANJLRP8C7ZHU11M1MG","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:26 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:26 PDT 2022","","","39ZSFO5CA91P5W2SGIA5RSPTF70JUM","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:02:39 PDT 2022","Fri Oct 14 13:06:38 PDT 2022","Mon Oct 17 13:06:38 PDT 2022","","","","239","100% (570/570)","100% (96/96)","100% (96/96)","Please change meeting with kay to 2 pm .","I did n't find any events with kay .","next meeting with jesse","What meeting do I have in an hour?","3","what is my next meeting with jesse","1","What is my next event with Tristan?","2","what is my next meeting with jesse","0","true","{}","{}","4"
"3RZS0FBRWKFNITQWZ2PO5ZUGA3NPCP","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:26 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:26 PDT 2022","","","3SBEHTYCWO8ARU2R81MUICG6YGOIY9","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:12:24 PDT 2022","Fri Oct 14 13:13:15 PDT 2022","Mon Oct 17 13:13:15 PDT 2022","","","","51","100% (570/570)","100% (96/96)","100% (96/96)","Change it to Stop & Go .","Could you be more specific with your request ?","Change the title to Stop & Go","Change the title to Stop & Go & &","2","What meeting do I have an hour from now?","3","Change the title to Stop & Go &","1","Change the title to Stop & Go","0","true","{}","{}","4"
"3P7QK0GJ3TQ4YF00PIYKKKN88BHZ2B","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:27 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:27 PDT 2022","","","3HFNH7HEMIJNM15AR35XKE0OKUFGQC","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:10:33 PDT 2022","Fri Oct 14 13:11:49 PDT 2022","Mon Oct 17 13:11:49 PDT 2022","","","","76","100% (570/570)","100% (96/96)","100% (96/96)","","","What events do I have after 14 : 00 tomorrow ?","Add to calendar dirty 30 with Brenda on the 18th at noon.","3","What do I have after 1400?","2","What do I have going on after 14h tomorrow?","1","What do I have going on after 1400 tomorrow?","0","true","{}","{}","4"
"3GKAWYFRAPYXNLWAZYKZP5CYV3ZPDP","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:27 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:27 PDT 2022","","","3WS1NTTKEZHTK84GZL50NN9U6BH0FZ","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:08:27 PDT 2022","Fri Oct 14 13:09:21 PDT 2022","Mon Oct 17 13:09:21 PDT 2022","","","","54","100% (570/570)","100% (96/96)","100% (96/96)","","","Do I have anything going on tonight ?","What meeting do I have tonight?","2","Do I have anything scheduled tonight?","0","Can you schedule a meeting with Karina on Saturday at 8 pm?","3","Do I have any meetings today?","1","true","{}","{}","2"
"3UY4PIS8QRQ3S54L3QNCKE6U6RW1NG","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:27 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:27 PDT 2022","","","3E7TUJ2EGDREIIEX8BT3SY72X2U9D8","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:07:13 PDT 2022","Fri Oct 14 13:08:09 PDT 2022","Mon Oct 17 13:08:09 PDT 2022","","","","56","100% (570/570)","100% (96/96)","100% (96/96)","Set Dr appointment for next Tuesday .","Does one of these work ?","It should be an hour long from 2 to 3","The appointment should be for one hour from 2:00 to 3:00 pm.","0","No, I need it to be 2 hours long, from 2 to 3 pm.","1","Mark all day Wednesday as Busy.","3","No, I need it to last 3 hours, so from 2 to 3pm please.","2","true","{}","{}","1"
"3PR3LXCWSF4QT4LK99PEXMFB6HTX94","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:27 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:27 PDT 2022","","","3X4JMASXCNE37RS0UJJ44XI9RDP0BH","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:08:10 PDT 2022","Fri Oct 14 13:09:05 PDT 2022","Mon Oct 17 13:09:05 PDT 2022","","","","55","100% (570/570)","100% (96/96)","100% (96/96)","","","Mark Wednesday as busy .","Who is invited to lunch?","3","Show my status as Busy for all of Wednesday.","1","Mark all day Wednesday as Busy.","2","Mark me as busy on Wednesday.","0","true","{}","{}","4"
"356TQKY9XF2W0KWJM4F23R7CKIX78V","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:27 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:27 PDT 2022","","","3T3IWE1XG7SRR6RGB344JXFDAONTQY","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:13:25 PDT 2022","Fri Oct 14 13:14:20 PDT 2022","Mon Oct 17 13:14:20 PDT 2022","","","","55","100% (570/570)","100% (96/96)","100% (96/96)","The second one works well for my schedule .","I 've put that on your calendar .","Create a Sales Team Meeting one hour after the Appointment .","Book a Sales Team Meeting 1 hour after my last meeting today.","2","Can you rename that to In N Burger Burger and make it start around 5 pm?","3","Add a Sales Team Meeting an hour after that.","1","Book a Sales Team Meeting 1 hour after my Appointment.","0","true","{}","{}","4"
"3P520RYKCHBFBDPD1E1A1ZB5Q3TU5I","3EVCCKXZAFGZP76CPDM76VLP5OGJX7","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Fri Oct 14 13:02:27 PDT 2022","1","BatchId:4900851;OriginalHitTemplateId:928390845;","7200","259200","Fri Oct 21 13:02:27 PDT 2022","","","3MD9PLUKKJJ2ALNN13151RLPQ9KNZJ","A2RBF3IIJP15IH","Submitted","Fri Oct 14 13:05:42 PDT 2022","Fri Oct 14 13:07:39 PDT 2022","Mon Oct 17 13:07:39 PDT 2022","","","","117","100% (570/570)","100% (96/96)","100% (96/96)","","","Find todays lunch date with sam","Find my lunch date with sam today.","0","Decline house party invite and say I have to work.","3","Find my lunch date today with sam.","1","Find today's lunch date with sam.","2","true","{}","{}","1"
